suite,task_id,trial_id,task_description,success,action_entropy_kde,mean_log_density,std_log_density,all_action_entropy_kde,num_actions,mean_action_delta_norm,std_action_delta_norm,mean_pos_delta_norm,mean_rot_delta_norm,smoothness,mmd,replan_consistency,file
goal,1,9,put the bowl on the stove,True,-7.73232608807955,7.73232608807955,0.768884003355271,-7.73232608807955,89,0.10013639175502415,0.05898722930704543,0.09825124343941835,0.015052853387632322,"{'mean_action_delta': 0.10013639181852341, 'max_action_delta': 0.3438919186592102, 'std_action_delta': 0.05898722633719444, 'mean_action_accel': 0.06405818462371826, 'max_action_accel': 0.23476243019104004, 'mean_pos_delta': 0.09825123101472855, 'mean_rot_delta': 0.01505285408347845, 'mean_direction_consistency': 0.7464314078291258, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 49, 'step_idx': 39, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.11735057830810547, 'mean_within_chunk_delta': 0.09601468592882156, 'boundary_ratio': 1.2222148848677254, 'num_chunk_boundaries': 17}",{},"{'mean_replan_l2': 0.20226491768570506, 'max_replan_l2': 0.43818679451942444, 'std_replan_l2': 0.09262848471464158, 'num_replans': 17}",actions_put_the_bowl_on_the_stove_trial9_success.json
goal,8,4,put the bowl on the plate,True,-8.060033432055068,8.060033432055068,0.8065482898382262,-8.060033432055068,74,0.12288852936703049,0.07687014543334157,0.12194662007873189,0.01106230768674908,"{'mean_action_delta': 0.12288852781057358, 'max_action_delta': 0.39557310938835144, 'std_action_delta': 0.0768701434135437, 'mean_action_accel': 0.07656681537628174, 'max_action_accel': 0.26029282808303833, 'mean_pos_delta': 0.12194663286209106, 'mean_rot_delta': 0.01106230728328228, 'mean_direction_consistency': 0.7860249318182468, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 45, 'step_idx': 35, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.15558215975761414, 'mean_within_chunk_delta': 0.1151307225227356, 'boundary_ratio': 1.3513522398583953, 'num_chunk_boundaries': 14}",{},"{'mean_replan_l2': 0.3510331245405333, 'max_replan_l2': 2.012308120727539, 'std_replan_l2': 0.47933538343517823, 'num_replans': 14}",actions_put_the_bowl_on_the_plate_trial4_success.json
goal,0,15,open the middle drawer of the cabinet,True,-11.195097885905527,11.195097885905527,0.7864259192634859,-8.035780769611808,123,0.0527111369979064,0.056828136494120045,0.049929179877164914,0.014315578605136147,"{'mean_action_delta': 0.05271114036440849, 'max_action_delta': 0.3202378749847412, 'std_action_delta': 0.05682813376188278, 'mean_action_accel': 0.04845980554819107, 'max_action_accel': 0.30686450004577637, 'mean_pos_delta': 0.0499291718006134, 'mean_rot_delta': 0.01431557908654213, 'mean_direction_consistency': 0.5937097045046485, 'num_gripper_transitions': 0, 'gripper_transitions': [], 'mean_boundary_delta': 0.08426445722579956, 'mean_within_chunk_delta': 0.044983796775341034, 'boundary_ratio': 1.873217986614931, 'num_chunk_boundaries': 24}",{},"{'mean_replan_l2': 0.17906672693789005, 'max_replan_l2': 0.5950943231582642, 'std_replan_l2': 0.11301231800225653, 'num_replans': 24}",actions_open_the_middle_drawer_of_the_cabinet_trial15_success.json
goal,6,15,put the cream cheese in the bowl,True,-8.06820944808038,8.06820944808038,0.9398285343647238,-8.115791459872845,90,0.12153560879608888,0.06716109162180413,0.12041129213705491,0.013064122784966499,"{'mean_action_delta': 0.12153559923171997, 'max_action_delta': 0.37615036964416504, 'std_action_delta': 0.06716109067201614, 'mean_action_accel': 0.07768385112285614, 'max_action_accel': 0.5530296564102173, 'mean_pos_delta': 0.12041129171848297, 'mean_rot_delta': 0.013064121827483177, 'mean_direction_consistency': 0.7843115325085819, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 49, 'step_idx': 39, 'from': 'close', 'to': 'open'}, {'t': 93, 'step_idx': 83, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.14587341248989105, 'mean_within_chunk_delta': 0.11578918993473053, 'boundary_ratio': 1.2598189224064764, 'num_chunk_boundaries': 17}",{},"{'mean_replan_l2': 0.5374987392741091, 'max_replan_l2': 3.578939914703369, 'std_replan_l2': 0.873175550437332, 'num_replans': 17}",actions_put_the_cream_cheese_in_the_bowl_trial15_success.json
goal,6,0,put the cream cheese in the bowl,True,-8.06820944808038,8.06820944808038,0.9398285343647238,-8.115791459872845,89,0.12421646911058236,0.0742724876842551,0.12269949864342132,0.012889663181836526,"{'mean_action_delta': 0.1242164671421051, 'max_action_delta': 0.3127344846725464, 'std_action_delta': 0.07427249103784561, 'mean_action_accel': 0.09216790646314621, 'max_action_accel': 0.5804466009140015, 'mean_pos_delta': 0.12269949913024902, 'mean_rot_delta': 0.012889662757515907, 'mean_direction_consistency': 0.6990857499426809, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 50, 'step_idx': 40, 'from': 'close', 'to': 'open'}, {'t': 92, 'step_idx': 82, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.14609889686107635, 'mean_within_chunk_delta': 0.11897703260183334, 'boundary_ratio': 1.2279588225234077, 'num_chunk_boundaries': 17}",{},"{'mean_replan_l2': 0.4172777774579385, 'max_replan_l2': 2.0156190395355225, 'std_replan_l2': 0.4284943528414138, 'num_replans': 17}",actions_put_the_cream_cheese_in_the_bowl_trial0_success.json
goal,0,6,open the middle drawer of the cabinet,True,-11.195097885905527,11.195097885905527,0.7864259192634859,-8.035780769611808,123,0.07575567566301124,0.08894099446491976,0.07209429388758956,0.018984208509328845,"{'mean_action_delta': 0.07575567066669464, 'max_action_delta': 0.5876942873001099, 'std_action_delta': 0.08894100040197372, 'mean_action_accel': 0.08599607646465302, 'max_action_accel': 0.8026166558265686, 'mean_pos_delta': 0.07209429144859314, 'mean_rot_delta': 0.01898420788347721, 'mean_direction_consistency': 0.43426169604370907, 'num_gripper_transitions': 0, 'gripper_transitions': [], 'mean_boundary_delta': 0.14460636675357819, 'mean_within_chunk_delta': 0.05889428034424782, 'boundary_ratio': 2.4553550176405516, 'num_chunk_boundaries': 24}",{},"{'mean_replan_l2': 0.3344084369018674, 'max_replan_l2': 1.3950486183166504, 'std_replan_l2': 0.32049120671230213, 'num_replans': 24}",actions_open_the_middle_drawer_of_the_cabinet_trial6_success.json
goal,1,6,put the bowl on the stove,True,-7.73232608807955,7.73232608807955,0.768884003355271,-7.73232608807955,88,0.11012549482114699,0.05854744614698299,0.1085091220728796,0.011822547477900168,"{'mean_action_delta': 0.11012548953294754, 'max_action_delta': 0.33579158782958984, 'std_action_delta': 0.05854744836688042, 'mean_action_accel': 0.06987562030553818, 'max_action_accel': 0.3898949921131134, 'mean_pos_delta': 0.1085091307759285, 'mean_rot_delta': 0.011822548694908619, 'mean_direction_consistency': 0.7347684798025808, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 52, 'step_idx': 42, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.1560436487197876, 'mean_within_chunk_delta': 0.09897395223379135, 'boundary_ratio': 1.5766132926690555, 'num_chunk_boundaries': 17}",{},"{'mean_replan_l2': 0.4687877591041958, 'max_replan_l2': 2.88095760345459, 'std_replan_l2': 0.7429029127338358, 'num_replans': 17}",actions_put_the_bowl_on_the_stove_trial6_success.json
goal,9,16,put the wine bottle on the rack,True,-6.0859331920867845,6.0859331920867845,0.885940866657867,-6.138789185122559,131,0.066805555499517,0.04920337894967167,0.060150181468074715,0.022853073766992357,"{'mean_action_delta': 0.06680556386709213, 'max_action_delta': 0.2996533215045929, 'std_action_delta': 0.04920337721705437, 'mean_action_accel': 0.054707612842321396, 'max_action_accel': 0.4614121615886688, 'mean_pos_delta': 0.060150180011987686, 'mean_rot_delta': 0.022853074595332146, 'mean_direction_consistency': 0.612981007268378, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 88, 'step_idx': 78, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.0931420847773552, 'mean_within_chunk_delta': 0.06022142618894577, 'boundary_ratio': 1.5466602282901818, 'num_chunk_boundaries': 26}",{},"{'mean_replan_l2': 0.32342083350970197, 'max_replan_l2': 2.842176675796509, 'std_replan_l2': 0.5259806916771153, 'num_replans': 26}",actions_put_the_wine_bottle_on_the_rack_trial16_success.json
goal,7,11,turn on the stove,True,-7.949294130773173,7.949294130773173,0.9620991971344552,-7.949294130773173,71,0.07728020688518882,0.058424568453067253,0.07335315194380071,0.0163820025336463,"{'mean_action_delta': 0.0772802010178566, 'max_action_delta': 0.3027958571910858, 'std_action_delta': 0.05842457339167595, 'mean_action_accel': 0.061099156737327576, 'max_action_accel': 0.38871556520462036, 'mean_pos_delta': 0.07335315644741058, 'mean_rot_delta': 0.01638200134038925, 'mean_direction_consistency': 0.6120153572140397, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 53, 'step_idx': 43, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.09617777913808823, 'mean_within_chunk_delta': 0.07255581766366959, 'boundary_ratio': 1.3255695026953946, 'num_chunk_boundaries': 14}",{},"{'mean_replan_l2': 0.44870033860206604, 'max_replan_l2': 3.515547513961792, 'std_replan_l2': 0.8561157103731967, 'num_replans': 14}",actions_turn_on_the_stove_trial11_success.json
goal,5,19,push the plate to the front of the stove,True,-13.176967383150874,13.176967383150874,1.233413532575417,-12.846079748238967,136,0.06008736007605438,0.05017860198783659,0.05857467905238822,0.010381113122976213,"{'mean_action_delta': 0.06008736044168472, 'max_action_delta': 0.2920379638671875, 'std_action_delta': 0.05017860233783722, 'mean_action_accel': 0.04732174798846245, 'max_action_accel': 0.29810166358947754, 'mean_pos_delta': 0.058574676513671875, 'mean_rot_delta': 0.01038111187517643, 'mean_direction_consistency': 0.6529034343304864, 'num_gripper_transitions': 0, 'gripper_transitions': [], 'mean_boundary_delta': 0.09836091846227646, 'mean_within_chunk_delta': 0.05051897466182709, 'boundary_ratio': 1.9470093983637295, 'num_chunk_boundaries': 27}",{},"{'mean_replan_l2': 0.22599758856274463, 'max_replan_l2': 1.036901831626892, 'std_replan_l2': 0.1957283082874713, 'num_replans': 27}",actions_push_the_plate_to_the_front_of_the_stove_trial19_success.json
goal,0,5,open the middle drawer of the cabinet,True,-11.195097885905527,11.195097885905527,0.7864259192634859,-8.035780769611808,121,0.051812458069374165,0.03999851288835653,0.04670780495119591,0.015861310941788057,"{'mean_action_delta': 0.05181245878338814, 'max_action_delta': 0.17642901837825775, 'std_action_delta': 0.03999851271510124, 'mean_action_accel': 0.04133756458759308, 'max_action_accel': 0.18781305849552155, 'mean_pos_delta': 0.04670780524611473, 'mean_rot_delta': 0.015861310064792633, 'mean_direction_consistency': 0.611304377370021, 'num_gripper_transitions': 0, 'gripper_transitions': [], 'mean_boundary_delta': 0.07614174485206604, 'mean_within_chunk_delta': 0.04573013260960579, 'boundary_ratio': 1.6650234868567202, 'num_chunk_boundaries': 24}",{},"{'mean_replan_l2': 0.182294808793813, 'max_replan_l2': 0.5088126063346863, 'std_replan_l2': 0.11382408924677656, 'num_replans': 24}",actions_open_the_middle_drawer_of_the_cabinet_trial5_success.json
goal,6,5,put the cream cheese in the bowl,True,-8.06820944808038,8.06820944808038,0.9398285343647238,-8.115791459872845,90,0.11780725104545944,0.06715587088333205,0.11639367331740226,0.013098942604454841,"{'mean_action_delta': 0.11780724674463272, 'max_action_delta': 0.3358306288719177, 'std_action_delta': 0.0671558678150177, 'mean_action_accel': 0.07888755947351456, 'max_action_accel': 0.3375431001186371, 'mean_pos_delta': 0.11639367789030075, 'mean_rot_delta': 0.0130989421159029, 'mean_direction_consistency': 0.7542632758109407, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 52, 'step_idx': 42, 'from': 'close', 'to': 'open'}, {'t': 93, 'step_idx': 83, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.128261998295784, 'mean_within_chunk_delta': 0.1153387650847435, 'boundary_ratio': 1.112045878083967, 'num_chunk_boundaries': 17}",{},"{'mean_replan_l2': 0.4425860796781147, 'max_replan_l2': 2.0434985160827637, 'std_replan_l2': 0.5878597860970942, 'num_replans': 17}",actions_put_the_cream_cheese_in_the_bowl_trial5_success.json
goal,3,1,open the top drawer and put the bowl inside,True,-6.667896260089283,6.667896260089283,1.075923612004803,-6.848976200760906,189,0.0932666127238066,0.07473674271498562,0.0916942742881068,0.012028571772308615,"{'mean_action_delta': 0.09326660633087158, 'max_action_delta': 0.545367419719696, 'std_action_delta': 0.07473674416542053, 'mean_action_accel': 0.06769222021102905, 'max_action_accel': 0.7332565784454346, 'mean_pos_delta': 0.09169428050518036, 'mean_rot_delta': 0.012028572149574757, 'mean_direction_consistency': 0.6833697672594677, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 123, 'step_idx': 113, 'from': 'close', 'to': 'open'}, {'t': 197, 'step_idx': 187, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.12121034413576126, 'mean_within_chunk_delta': 0.08641946315765381, 'boundary_ratio': 1.4025815447920447, 'num_chunk_boundaries': 37}",{},"{'mean_replan_l2': 0.3280830957196854, 'max_replan_l2': 2.038163185119629, 'std_replan_l2': 0.3822401077045437, 'num_replans': 37}",actions_open_the_top_drawer_and_put_the_bowl_inside_trial1_success.json
goal,0,16,open the middle drawer of the cabinet,True,-11.195097885905527,11.195097885905527,0.7864259192634859,-8.035780769611808,123,0.0689142649023809,0.08670431997027496,0.06512022582569817,0.01683949729996413,"{'mean_action_delta': 0.0689142718911171, 'max_action_delta': 0.7433224320411682, 'std_action_delta': 0.086704321205616, 'mean_action_accel': 0.07133042067289352, 'max_action_accel': 0.8404800295829773, 'mean_pos_delta': 0.06512023508548737, 'mean_rot_delta': 0.01683949865400791, 'mean_direction_consistency': 0.5888039065016941, 'num_gripper_transitions': 0, 'gripper_transitions': [], 'mean_boundary_delta': 0.14465872943401337, 'mean_within_chunk_delta': 0.05036459490656853, 'boundary_ratio': 2.8722305759109172, 'num_chunk_boundaries': 24}",{},"{'mean_replan_l2': 0.31745290011167526, 'max_replan_l2': 1.6123207807540894, 'std_replan_l2': 0.342416030003951, 'num_replans': 24}",actions_open_the_middle_drawer_of_the_cabinet_trial16_success.json
goal,0,4,open the middle drawer of the cabinet,True,-11.195097885905527,11.195097885905527,0.7864259192634859,-8.035780769611808,151,0.08463027751383682,0.09138200053791731,0.0804141430494686,0.02033007754245773,"{'mean_action_delta': 0.08463026583194733, 'max_action_delta': 0.5333476066589355, 'std_action_delta': 0.0913819968700409, 'mean_action_accel': 0.09193063527345657, 'max_action_accel': 0.676259458065033, 'mean_pos_delta': 0.08041414618492126, 'mean_rot_delta': 0.020330077037215233, 'mean_direction_consistency': 0.5141272475230414, 'num_gripper_transitions': 0, 'gripper_transitions': [], 'mean_boundary_delta': 0.16094228625297546, 'mean_within_chunk_delta': 0.06555227190256119, 'boundary_ratio': 2.455174802975628, 'num_chunk_boundaries': 30}",{},"{'mean_replan_l2': 0.4068318913380305, 'max_replan_l2': 1.5223991870880127, 'std_replan_l2': 0.41670185839530033, 'num_replans': 30}",actions_open_the_middle_drawer_of_the_cabinet_trial4_success.json
goal,9,9,put the wine bottle on the rack,True,-6.0859331920867845,6.0859331920867845,0.885940866657867,-6.138789185122559,168,0.06537870031817744,0.0530343301728105,0.061406606208800736,0.01883071438272757,"{'mean_action_delta': 0.06537869572639465, 'max_action_delta': 0.37387216091156006, 'std_action_delta': 0.053034331649541855, 'mean_action_accel': 0.06472695618867874, 'max_action_accel': 0.40331876277923584, 'mean_pos_delta': 0.06140660494565964, 'mean_rot_delta': 0.018830714747309685, 'mean_direction_consistency': 0.5187032966206905, 'num_gripper_transitions': 4, 'gripper_transitions': [{'t': 87, 'step_idx': 77, 'from': 'close', 'to': 'open'}, {'t': 168, 'step_idx': 158, 'from': 'open', 'to': 'close'}, {'t': 170, 'step_idx': 160, 'from': 'close', 'to': 'open'}, {'t': 174, 'step_idx': 164, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10778354853391647, 'mean_within_chunk_delta': 0.054935719817876816, 'boundary_ratio': 1.961993924740425, 'num_chunk_boundaries': 33}",{},"{'mean_replan_l2': 0.6677191413261674, 'max_replan_l2': 4.054640769958496, 'std_replan_l2': 1.1010529879364133, 'num_replans': 33}",actions_put_the_wine_bottle_on_the_rack_trial9_success.json
goal,7,7,turn on the stove,True,-7.949294130773173,7.949294130773173,0.9620991971344552,-7.949294130773173,71,0.0779812637284132,0.05861727910626145,0.0737216363328376,0.01978738730873114,"{'mean_action_delta': 0.07798126339912415, 'max_action_delta': 0.34247276186943054, 'std_action_delta': 0.058617278933525085, 'mean_action_accel': 0.0561181902885437, 'max_action_accel': 0.28841882944107056, 'mean_pos_delta': 0.07372163981199265, 'mean_rot_delta': 0.019787387922406197, 'mean_direction_consistency': 0.690828878108574, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 51, 'step_idx': 41, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.10036279261112213, 'mean_within_chunk_delta': 0.07238588482141495, 'boundary_ratio': 1.3864967301115365, 'num_chunk_boundaries': 14}",{},"{'mean_replan_l2': 0.29158609493502546, 'max_replan_l2': 2.005622625350952, 'std_replan_l2': 0.4793712206412306, 'num_replans': 14}",actions_turn_on_the_stove_trial7_success.json
goal,4,1,put the bowl on top of the cabinet,True,-7.598129413638352,7.598129413638352,0.8342850581347298,-7.598129413638352,89,0.09794908431781964,0.043466969179306314,0.09608148146336051,0.012232106919162272,"{'mean_action_delta': 0.0979490801692009, 'max_action_delta': 0.1931692361831665, 'std_action_delta': 0.043466970324516296, 'mean_action_accel': 0.06065424159169197, 'max_action_accel': 0.18832147121429443, 'mean_pos_delta': 0.09608148783445358, 'mean_rot_delta': 0.012232107110321522, 'mean_direction_consistency': 0.7077117784955036, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 41, 'step_idx': 31, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.0992189422249794, 'mean_within_chunk_delta': 0.09764502942562103, 'boundary_ratio': 1.0161187190850023, 'num_chunk_boundaries': 17}",{},"{'mean_replan_l2': 0.3376503017018823, 'max_replan_l2': 2.025515079498291, 'std_replan_l2': 0.4349061606599801, 'num_replans': 17}",actions_put_the_bowl_on_top_of_the_cabinet_trial1_success.json
goal,7,12,turn on the stove,True,-7.949294130773173,7.949294130773173,0.9620991971344552,-7.949294130773173,63,0.07926962804800321,0.05059901362393409,0.07553445827403676,0.015886620973281924,"{'mean_action_delta': 0.07926963269710541, 'max_action_delta': 0.22880305349826813, 'std_action_delta': 0.05059901252388954, 'mean_action_accel': 0.053272545337677, 'max_action_accel': 0.28195032477378845, 'mean_pos_delta': 0.07553445547819138, 'mean_rot_delta': 0.015886621549725533, 'mean_direction_consistency': 0.6924783748681428, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 49, 'step_idx': 39, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.10840248316526413, 'mean_within_chunk_delta': 0.0722777470946312, 'boundary_ratio': 1.4998044007007558, 'num_chunk_boundaries': 12}",{},"{'mean_replan_l2': 0.33939935577412444, 'max_replan_l2': 2.0189125537872314, 'std_replan_l2': 0.5206465913219765, 'num_replans': 12}",actions_turn_on_the_stove_trial12_success.json
goal,7,13,turn on the stove,True,-7.949294130773173,7.949294130773173,0.9620991971344552,-7.949294130773173,76,0.07298888484636942,0.05215041253866905,0.06499703515631457,0.02117856213900571,"{'mean_action_delta': 0.07298889011144638, 'max_action_delta': 0.3200379014015198, 'std_action_delta': 0.052150413393974304, 'mean_action_accel': 0.06324682384729385, 'max_action_accel': 0.3770895302295685, 'mean_pos_delta': 0.06499704718589783, 'mean_rot_delta': 0.021178564056754112, 'mean_direction_consistency': 0.6524974584478784, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 56, 'step_idx': 46, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.12439469248056412, 'mean_within_chunk_delta': 0.060137439519166946, 'boundary_ratio': 2.068506632061, 'num_chunk_boundaries': 15}",{},"{'mean_replan_l2': 0.506180115044117, 'max_replan_l2': 2.018540382385254, 'std_replan_l2': 0.6174206335388777, 'num_replans': 15}",actions_turn_on_the_stove_trial13_success.json
goal,9,5,put the wine bottle on the rack,True,-6.0859331920867845,6.0859331920867845,0.885940866657867,-6.138789185122559,272,0.0710221763203656,0.09119504533463242,0.06361688077501348,0.025772033530926226,"{'mean_action_delta': 0.07102217525243759, 'max_action_delta': 0.7040713429450989, 'std_action_delta': 0.09119503945112228, 'mean_action_accel': 0.08186044543981552, 'max_action_accel': 0.6903497576713562, 'mean_pos_delta': 0.06361687928438187, 'mean_rot_delta': 0.025772033259272575, 'mean_direction_consistency': 0.49523103457910045, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 88, 'step_idx': 78, 'from': 'close', 'to': 'open'}, {'t': 159, 'step_idx': 149, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.15707765519618988, 'mean_within_chunk_delta': 0.049607452005147934, 'boundary_ratio': 3.166412481332228, 'num_chunk_boundaries': 54}",{},"{'mean_replan_l2': 0.3532664406078833, 'max_replan_l2': 2.0327415466308594, 'std_replan_l2': 0.3670002247667546, 'num_replans': 54}",actions_put_the_wine_bottle_on_the_rack_trial5_success.json
goal,9,0,put the wine bottle on the rack,True,-6.0859331920867845,6.0859331920867845,0.885940866657867,-6.138789185122559,153,0.06547297503014929,0.046099369568619104,0.058849784181036646,0.023556171476421264,"{'mean_action_delta': 0.06547298282384872, 'max_action_delta': 0.23712772130966187, 'std_action_delta': 0.04609936848282814, 'mean_action_accel': 0.05828165262937546, 'max_action_accel': 0.29969948530197144, 'mean_pos_delta': 0.05884978547692299, 'mean_rot_delta': 0.023556170985102654, 'mean_direction_consistency': 0.5727777809724952, 'num_gripper_transitions': 2, 'gripper_transitions': [{'t': 87, 'step_idx': 77, 'from': 'close', 'to': 'open'}, {'t': 154, 'step_idx': 144, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.10148763656616211, 'mean_within_chunk_delta': 0.05661690980195999, 'boundary_ratio': 1.792532247364881, 'num_chunk_boundaries': 30}",{},"{'mean_replan_l2': 0.6115331230064233, 'max_replan_l2': 2.8531432151794434, 'std_replan_l2': 0.867458565733721, 'num_replans': 30}",actions_put_the_wine_bottle_on_the_rack_trial0_success.json
goal,4,15,put the bowl on top of the cabinet,True,-7.598129413638352,7.598129413638352,0.8342850581347298,-7.598129413638352,81,0.11289252342539839,0.0663953173939643,0.11178566227317788,0.012137632064695935,"{'mean_action_delta': 0.1128925308585167, 'max_action_delta': 0.37280815839767456, 'std_action_delta': 0.06639531999826431, 'mean_action_accel': 0.07499960064888, 'max_action_accel': 0.41500264406204224, 'mean_pos_delta': 0.11178566515445709, 'mean_rot_delta': 0.012137631885707378, 'mean_direction_consistency': 0.7281242278463478, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 40, 'step_idx': 30, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.14643356204032898, 'mean_within_chunk_delta': 0.10450726747512817, 'boundary_ratio': 1.4011806602366568, 'num_chunk_boundaries': 16}",{},"{'mean_replan_l2': 0.3499939157627523, 'max_replan_l2': 1.9954233169555664, 'std_replan_l2': 0.44147149797141944, 'num_replans': 16}",actions_put_the_bowl_on_top_of_the_cabinet_trial15_success.json
goal,7,16,turn on the stove,True,-7.949294130773173,7.949294130773173,0.9620991971344552,-7.949294130773173,84,0.07258501690419683,0.06612193632578088,0.06960537877068462,0.014893667113193008,"{'mean_action_delta': 0.07258501648902893, 'max_action_delta': 0.40066447854042053, 'std_action_delta': 0.06612193584442139, 'mean_action_accel': 0.06066922843456268, 'max_action_accel': 0.411310613155365, 'mean_pos_delta': 0.06960537284612656, 'mean_rot_delta': 0.014893666841089725, 'mean_direction_consistency': 0.6816059626445811, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 60, 'step_idx': 50, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.12665578722953796, 'mean_within_chunk_delta': 0.05967259407043457, 'boundary_ratio': 2.1225118365063826, 'num_chunk_boundaries': 16}",{},"{'mean_replan_l2': 0.2604947672225535, 'max_replan_l2': 0.8093542456626892, 'std_replan_l2': 0.18454697642404022, 'num_replans': 16}",actions_turn_on_the_stove_trial16_success.json
goal,0,8,open the middle drawer of the cabinet,True,-11.195097885905527,11.195097885905527,0.7864259192634859,-8.035780769611808,121,0.05913277047220618,0.05207907639262873,0.05520092286460567,0.01590383046423085,"{'mean_action_delta': 0.05913276970386505, 'max_action_delta': 0.3335297703742981, 'std_action_delta': 0.05207907781004906, 'mean_action_accel': 0.05031042918562889, 'max_action_accel': 0.359679639339447, 'mean_pos_delta': 0.05520092323422432, 'mean_rot_delta': 0.015903830528259277, 'mean_direction_consistency': 0.6830716791774044, 'num_gripper_transitions': 0, 'gripper_transitions': [], 'mean_boundary_delta': 0.09847119450569153, 'mean_within_chunk_delta': 0.04929816350340843, 'boundary_ratio': 1.9974617208384104, 'num_chunk_boundaries': 24}",{},"{'mean_replan_l2': 0.2273503040584425, 'max_replan_l2': 0.5904870629310608, 'std_replan_l2': 0.15498440537578295, 'num_replans': 24}",actions_open_the_middle_drawer_of_the_cabinet_trial8_success.json
goal,4,12,put the bowl on top of the cabinet,True,-7.598129413638352,7.598129413638352,0.8342850581347298,-7.598129413638352,87,0.10201351889300832,0.0633141931266443,0.10020935454210916,0.013260479539979336,"{'mean_action_delta': 0.10201353579759598, 'max_action_delta': 0.279086709022522, 'std_action_delta': 0.06331419944763184, 'mean_action_accel': 0.06444976478815079, 'max_action_accel': 0.32215824723243713, 'mean_pos_delta': 0.10020934790372849, 'mean_rot_delta': 0.013260480016469955, 'mean_direction_consistency': 0.7059890319757601, 'num_gripper_transitions': 1, 'gripper_transitions': [{'t': 41, 'step_idx': 31, 'from': 'close', 'to': 'open'}], 'mean_boundary_delta': 0.1132388710975647, 'mean_within_chunk_delta': 0.09924785047769547, 'boundary_ratio': 1.140970515255779, 'num_chunk_boundaries': 17}",{},"{'mean_replan_l2': 0.397176127661677, 'max_replan_l2': 2.056978464126587, 'std_replan_l2': 0.60836534030266, 'num_replans': 17}",actions_put_the_bowl_on_top_of_the_cabinet_trial12_success.json
goal,6,16,put the cream cheese in the bowl,True,-8.06820944808038,8.06820944808038,0.9398285343647238,-8.115791459872845,101,0.09810625841841102,0.07137060505375227,0.0969099658448249,0.012577354842214845,"{'mean_action_delta': 0.0981062576174736, 'max_action_delta': 0.4659096896648407, 'std_action_delta': 0.07137059420347214, 'mean_action_accel': 0.06791359186172485, 'max_action_accel': 0.30687186121940613, 'mean_pos_delta': 0.09690996259450912, 'mean_rot_delta': 0.012577355839312077, 'mean_direction_consistency': 0.6857166622172702, 'num_gripper_transitions': 4, 'gripper_transitions': [{'t': 54, 'step_idx': 44, 'from': 'close', 'to': 'open'}, {'t': 55, 'step_idx': 45, 'from': 'open', 'to': 'close'}, {'t': 56, 'step_idx': 46, 'from': 'close', 'to': 'open'}, {'t': 104, 'step_idx': 94, 'from': 'open', 'to': 'close'}], 'mean_boundary_delta': 0.13459226489067078, 'mean_within_chunk_delta': 0.08898476511240005, 'boundary_ratio': 1.5125315521220082, 'num_chunk_boundaries': 20}",{},"{'mean_replan_l2': 0.5677898973226547, 'max_replan_l2': 2.8769538402557373, 'std_replan_l2': 0.8821351984497532, 'num_replans': 20}",actions_put_the_cream_cheese_in_the_bowl_trial16_success.json
